# 11 2.360572176889e-01 7.737120484019e-01 1.265773836282e+00 1.831026519245e+00 2.309377871733e+00 2.923057309817e+00 3.412525014428e+00 3.960326250647e+00 4.474154863325e+00 4.994054231242e+00 5.511617144440e+00 6.275592905286e-02 8.759793693963e-02 1.234181423313e-01 1.093130118416e-01 6.383745064755e-02 1.169010270087e-01 9.156873828070e-02 7.346009127048e-02 6.904617513943e-02 8.394153862834e-02 1.181599588594e-01
s     162 9
s    1493 10
s    2506 3
s    2960 6
s    3570 1
s    5558 11
s    6851 13
s   11369 4
s   19553 5
s   20652 0
s   21386 8
s   26899 2
s   63156 7
s   75082 12
*  549541 3.481952362342e+00 2.000000000000e+01 3.481952362342e+00 2.000000000000e+01 3.481952362342e+00 2.000000000000e+01 2.934984630071e+00 2.013953003769e-03 3.481952362342e+00 2.000000000000e+01 3.481952362342e+00 2.000000000000e+01 5.504529331633e+00 2.299507451806e-03 3.481952362342e+00 2.000000000000e+01 3.481952362342e+00 2.000000000000e+01 1.258094223645e+00 1.880723289984e-03 3.481952362342e+00 2.000000000000e+01 1.833395782865e+00 2.289753438971e-03 3.481952362342e+00 2.000000000000e+01 3.481952362342e+00 2.000000000000e+01
*  562342 2.834534719331e+00 2.000000000000e+01 2.835855299818e+00 2.000000000000e+01 2.842019785615e+00 2.000000000000e+01 2.935376591537e+00 2.001545733103e-03 2.833376510150e+00 2.000000000000e+01 2.839329141957e+00 2.000000000000e+01 5.505001411952e+00 2.286294671677e-03 2.834426206348e+00 2.000000000000e+01 2.838656795867e+00 2.000000000000e+01 1.258079468898e+00 1.852254120510e-03 2.832584914961e+00 2.000000000000e+01 1.833607581651e+00 2.258407355881e-03 2.833678028072e+00 2.000000000000e+01 2.837171700997e+00 2.000000000000e+01
*  575440 4.549991466553e+00 2.000000000000e+01 4.549041189746e+00 2.000000000000e+01 4.544602819459e+00 2.000000000000e+01 2.936151838167e+00 1.978133992449e-03 4.550824752050e+00 2.000000000000e+01 4.546540561941e+00 2.000000000000e+01 5.504833605808e+00 2.261254301228e-03 4.550069543285e+00 2.000000000000e+01 4.547024647907e+00 2.000000000000e+01 1.257800185029e+00 1.831018407700e-03 4.551394193033e+00 2.000000000000e+01 1.833790831304e+00 2.241815218029e-03 4.550607835357e+00 2.000000000000e+01 4.548093736775e+00 2.000000000000e+01
*  588844 2.663624681637e+00 2.000000000000e+01 2.666582360245e+00 2.000000000000e+01 2.679954860671e+00 2.000000000000e+01 2.936158152733e+00 1.970649704605e-03 2.661002717039e+00 2.000000000000e+01 2.674204342140e+00 2.000000000000e+01 5.504890700976e+00 2.238179866611e-03 2.663380144062e+00 2.000000000000e+01 2.672746754717e+00 2.000000000000e+01 1.258148747949e+00 1.805127527585e-03 2.659195474160e+00 2.000000000000e+01 1.833272921530e+00 2.216317276235e-03 2.661687832473e+00 2.000000000000e+01 2.669497398182e+00 2.000000000000e+01
*  602560 2.157928609763e-01 2.000000000000e+01 2.182759186312e-01 2.000000000000e+01 2.298566768490e-01 2.000000000000e+01 2.935840572395e+00 1.956513066557e-03 2.136145114665e-01 2.000000000000e+01 2.248040989880e-01 2.000000000000e+01 5.504400262317e+00 2.214057815586e-03 2.155887940744e-01 2.000000000000e+01 2.235410198471e-01 2.000000000000e+01 1.258660291713e+00 1.780856560850e-03 2.121253743517e-01 2.000000000000e+01 1.832541992859e+00 2.198733669706e-03 2.141816563369e-01 2.000000000000e+01 2.207503780339e-01 2.000000000000e+01
*  616596 1.103886397874e+00 2.000000000000e+01 1.105807809166e+00 2.000000000000e+01 1.114802404282e+00 2.000000000000e+01 2.935913018659e+00 1.932390363277e-03 1.102202822931e+00 2.000000000000e+01 1.110871353906e+00 2.000000000000e+01 5.503974551809e+00 2.210178324210e-03 1.103728600063e+00 2.000000000000e+01 1.109890291280e+00 2.000000000000e+01 1.258263280033e+00 1.758225986354e-03 1.101053015307e+00 2.000000000000e+01 1.832830442772e+00 2.178241243008e-03 1.102640966665e+00 2.000000000000e+01 1.107725058038e+00 2.000000000000e+01
*  630958 4.286278252656e+00 2.000000000000e+01 4.290335939723e+00 2.000000000000e+01 4.309141873979e+00 2.000000000000e+01 2.936082724955e+00 1.906419045891e-03 4.282711195894e+00 2.000000000000e+01 4.300961236236e+00 2.000000000000e+01 5.504251764180e+00 2.177543378637e-03 4.285944381544e+00 2.000000000000e+01 4.298910302266e+00 2.000000000000e+01 1.258988682659e+00 1.738619414650e-03 4.280268816884e+00 2.000000000000e+01 1.832739945723e+00 2.159715059405e-03 4.283640553519e+00 2.000000000000e+01 4.294370695137e+00 2.000000000000e+01
*  645655 2.799859501964e+00 2.000000000000e+01 2.801315926550e+00 2.000000000000e+01 2.807853004705e+00 2.000000000000e+01 2.936558437937e+00 1.892112659901e-03 2.798565124089e+00 2.000000000000e+01 2.805051390347e+00 2.000000000000e+01 5.503793058384e+00 2.167287760099e-03 2.799738912000e+00 2.000000000000e+01 2.804339001194e+00 2.000000000000e+01 1.259703208889e+00 1.714211885735e-03 2.797671147164e+00 2.000000000000e+01 1.832743112440e+00 2.143595334364e-03 2.798903640808e+00 2.000000000000e+01 2.802747564734e+00 2.000000000000e+01
*  660694 4.633560449186e+00 2.000000000000e+01 4.638001793591e+00 2.000000000000e+01 4.658430620091e+00 2.000000000000e+01 2.936533733539e+00 1.880104040787e-03 4.629646270121e+00 2.000000000000e+01 4.649575331689e+00 2.000000000000e+01 5.504735572025e+00 2.144453570161e-03 4.633194479287e+00 2.000000000000e+01 4.647347709323e+00 2.000000000000e+01 1.259493730652e+00 1.695830805567e-03 4.626960890345e+00 2.000000000000e+01 1.833515518457e+00 2.117213964018e-03 4.630666955605e+00 2.000000000000e+01 4.642406226027e+00 2.000000000000e+01
*  676083 2.540742993364e+00 2.000000000000e+01 2.543637818405e+00 2.000000000000e+01 2.556700777734e+00 2.000000000000e+01 2.937155756053e+00 1.856616855844e-03 2.538175041231e+00 2.000000000000e+01 2.551088447177e+00 2.000000000000e+01 5.505526199896e+00 2.111534997328e-03 2.540503561142e+00 2.000000000000e+01 2.549664671122e+00 2.000000000000e+01 1.259609443652e+00 1.676570682879e-03 2.536404092030e+00 2.000000000000e+01 1.833261205998e+00 2.106413930600e-03 2.538846198284e+00 2.000000000000e+01 2.546488915637e+00 2.000000000000e+01
*  691831 1.570104120137e+00 2.000000000000e+01 1.567525326487e+00 2.000000000000e+01 1.555908965816e+00 2.000000000000e+01 2.937429815417e+00 1.836292435548e-03 1.572393124392e+00 2.000000000000e+01 1.560895703227e+00 2.000000000000e+01 5.504292024785e+00 2.082147726242e-03 1.570317487949e+00 2.000000000000e+01 1.562161747620e+00 2.000000000000e+01 1.259265326222e+00 1.663377266677e-03 1.573972471433e+00 2.000000000000e+01 1.833134075054e+00 2.082240268146e-03 1.571794745492e+00 2.000000000000e+01 1.564987110060e+00 2.000000000000e+01
