# 1 5.000000000000e+00 1.000000000000e+00
w       0 1.000000000000e+00
w       1 1.000000000000e+00
*       1 1.139522279653e+00 1.497702789961e+01
w       2 1.000000000000e+00
*       2 1.368108359040e+00 8.028011367716e+00
w       3 1.000000000000e+00
*       3 1.180704268076e+00 1.524614899470e+01
w       4 1.000000000000e+00
*       4 6.272697450142e+00 8.957275468343e+01
w       5 1.000000000000e+00
*       5 1.401536382984e+00 1.614991465267e+01
w       6 1.000000000000e+00
*       6 1.555577164938e+00 8.096005393576e+00
w       7 1.000000000000e+00
*       7 1.541608470639e+00 1.608225067674e+01
w       8 1.000000000000e+00
*       8 5.944919434792e+00 1.427234076297e+02
w       9 1.000000000000e+00
*       9 1.696363016081e+00 1.568129082189e+01
w      10 1.000000000000e+00
*      10 5.818834973889e+00 2.174701907199e+02
w      11 1.000000000000e+00
*      11 4.859075277019e+00 1.513036823914e+01
w      12 1.000000000000e+00
*      12 4.873711093929e+00 7.448078567779e+00
w      13 1.000000000000e+00
*      13 4.982462240770e+00 4.881884528888e+00
w      14 1.000000000000e+00
*      14 5.087894834011e+00 7.069062047190e+00
w      15 1.000000000000e+00
*      15 5.172600693029e+00 4.643641336667e+00
w      16 1.000000000000e+00
*      16 5.061375653996e+00 3.650015877908e+00
w      17 1.000000000000e+00
*      17 5.013027656452e+00 3.061162321799e+00
w      18 1.000000000000e+00
*      18 4.889805876976e+00 2.664963566171e+00
w      19 1.000000000000e+00
*      19 5.011422207336e+00 2.250752017093e+00
w      20 1.000000000000e+00
*      20 5.091523668950e+00 2.524209193344e+00
w      21 1.000000000000e+00
*      21 4.989821290561e+00 3.090343012269e+00
w      22 1.000000000000e+00
*      22 5.074975939132e+00 2.514340809621e+00
w      23 1.000000000000e+00
*      23 5.006944523629e+00 3.077698599318e+00
w      24 1.000000000000e+00
*      24 5.019302018378e+00 2.491364950296e+00
w      25 1.000000000000e+00
*      25 5.094820581914e+00 2.084617104197e+00
w      26 1.000000000000e+00
*      26 5.085496339746e+00 1.922497430151e+00
w      27 1.000000000000e+00
*      27 5.053006466603e+00 1.794449857686e+00
w      28 1.000000000000e+00
*      28 5.082148271287e+00 1.586830851802e+00
w      29 1.000000000000e+00
*      29 5.003877069037e+00 1.799100000462e+00
w      30 1.000000000000e+00
*      30 5.074685139500e+00 1.588020214311e+00
w      31 1.000000000000e+00
*      31 4.989715554461e+00 1.533680439061e+00
w      32 1.000000000000e+00
*      32 5.033306663934e+00 1.372275665284e+00
w      33 1.000000000000e+00
*      33 4.951847980983e+00 1.347449759395e+00
w      34 1.000000000000e+00
*      34 4.868970051644e+00 1.474074637270e+00
w      35 1.000000000000e+00
*      35 4.955678554010e+00 1.348306557751e+00
w      36 1.000000000000e+00
*      36 4.939561360195e+00 1.342589167452e+00
w      37 1.000000000000e+00
*      37 4.965563894526e+00 1.344082855657e+00
w      38 1.000000000000e+00
*      38 4.999502486988e+00 1.214245667818e+00
w      39 1.000000000000e+00
*      39 5.028694249385e+00 1.210323562832e+00
w      40 1.000000000000e+00
*      40 5.051477228718e+00 1.082898037837e+00
w      41 1.000000000000e+00
*      41 5.069759188747e+00 9.703532654731e-01
w      42 1.000000000000e+00
*      42 5.072686869567e+00 9.847165941399e-01
w      43 1.000000000000e+00
*      43 5.024802804090e+00 9.861048626508e-01
w      44 1.000000000000e+00
*      44 5.092487921578e+00 9.166348997151e-01
w      45 1.000000000000e+00
*      45 5.107868647287e+00 8.304162294478e-01
w      46 1.000000000000e+00
*      46 5.079419275672e+00 8.711189396808e-01
w      47 1.000000000000e+00
*      47 5.152700054172e+00 8.579214212985e-01
w      48 1.000000000000e+00
*      48 5.154803166283e+00 8.303426289939e-01
w      49 1.000000000000e+00
*      49 5.161245957278e+00 8.055164459286e-01
w      50 1.000000000000e+00
*      50 5.104969744077e+00 8.713827065849e-01
w      51 1.000000000000e+00
*      51 5.097962903259e+00 8.885739509837e-01
w      52 1.000000000000e+00
*      52 5.044421168200e+00 8.927245244759e-01
w      53 1.000000000000e+00
*      53 4.988592145420e+00 9.583007287486e-01
w      54 1.000000000000e+00
*      54 5.059610589709e+00 9.538534351613e-01
w      55 1.000000000000e+00
*      55 5.001070169527e+00 1.040132915822e+00
w      56 1.000000000000e+00
*      56 5.073238656055e+00 1.050785341411e+00
w      57 1.000000000000e+00
*      57 5.090244761591e+00 1.044440224131e+00
w      58 1.000000000000e+00
*      58 5.037124093840e+00 1.028463264394e+00
w      59 1.000000000000e+00
*      59 5.058326701054e+00 1.023036214071e+00
w      60 1.000000000000e+00
*      60 5.048909125313e+00 1.152652964634e+00
w      61 1.000000000000e+00
*      61 5.098892964365e+00 1.201276573370e+00
w      62 1.000000000000e+00
*      62 5.111948775366e+00 1.060719170751e+00
w      63 1.000000000000e+00
*      63 5.134256767629e+00 9.346529020276e-01
w      64 1.000000000000e+00
*      64 5.153631217621e+00 8.274397181294e-01
w      65 1.000000000000e+00
*      65 5.193849616715e+00 7.566957817777e-01
w      66 1.000000000000e+00
*      66 5.201119739156e+00 8.446598467991e-01
w      67 1.000000000000e+00
*      67 5.206236195622e+00 8.638640557349e-01
w      68 1.000000000000e+00
*      68 5.192491181418e+00 8.513914801744e-01
w      69 1.000000000000e+00
*      69 5.167922630452e+00 8.220309601077e-01
w      70 1.000000000000e+00
*      70 5.172927628332e+00 7.337302444114e-01
w      71 1.000000000000e+00
*      71 5.143981073505e+00 7.282826657756e-01
w      72 1.000000000000e+00
*      72 5.165429505864e+00 6.517273715502e-01
w      73 1.000000000000e+00
*      73 5.183915250977e+00 5.842517098924e-01
w      74 1.000000000000e+00
*      74 5.213586626810e+00 5.868568624266e-01
w      75 1.000000000000e+00
*      75 5.183629222300e+00 5.870397179112e-01
w      76 1.000000000000e+00
*      76 5.175872126247e+00 6.076261427306e-01
w      77 1.000000000000e+00
*      77 5.209894591974e+00 6.026544909771e-01
w      78 1.000000000000e+00
*      78 5.204889865947e+00 6.697301285439e-01
w      79 1.000000000000e+00
*      79 5.224636346854e+00 6.830144860320e-01
w      80 1.000000000000e+00
*      80 5.225262731611e+00 6.792421269807e-01
w      81 1.000000000000e+00
*      81 5.257816899662e+00 6.280772264535e-01
w      82 1.000000000000e+00
