# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.998944245868e+00 5.155162897883e-04
! 0.15955000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000029099393e+00 5.063411723241e-04
! 0.15775201
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000960140014e+00 5.145282016408e-04
! 0.15657000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999300378856e+00 5.282460810940e-04
! 0.15540300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999998536695e+00 5.086676075940e-04
! 0.15755500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999528947327e+00 5.091429980015e-04
! 0.15706900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999745464115e+00 4.836312397143e-04
! 0.15732500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999797979715e+00 5.076226177913e-04
! 0.15949400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000253295501e+00 5.075781231645e-04
! 0.15757500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000735088716e+00 5.099943992034e-04
! 0.15716299
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000908435560e+00 5.101352685972e-04
! 0.15573899
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999944477412e+00 5.064644175807e-04
! 0.15552200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000530682387e+00 5.165044413689e-04
! 0.15686600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000304154849e+00 5.021740781115e-04
! 0.15772200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000356532587e+00 5.127176777948e-04
! 0.15671000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999533513266e+00 5.121429826767e-04
! 0.15715300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000538839730e+00 5.069190741335e-04
! 0.15526199
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999944583619e+00 5.156979314838e-04
! 0.15770200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000333844406e+00 5.144752589620e-04
! 0.15730600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999221970865e+00 5.073124893746e-04
! 0.15754101
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999871321010e+00 5.113166237033e-04
! 0.15721899
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999546363532e+00 5.164032967139e-04
! 0.15688001
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999137993231e+00 5.062457379594e-04
! 0.15806700
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000532188972e+00 5.191624788678e-04
! 0.15804300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000402434951e+00 5.133437692931e-04
! 0.15616100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999324272788e+00 5.139933843776e-04
! 0.15782100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000896473335e+00 5.052151534294e-04
! 0.15724801
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999789127135e+00 5.135676115160e-04
! 0.15696000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999222907095e+00 5.116097801367e-04
! 0.15677200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000549398146e+00 5.034507776403e-04
! 0.15647800
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000587005948e+00 5.107087501919e-04
! 0.15856899
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999513530576e+00 5.193110588247e-04
! 0.15723599
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999930294747e+00 5.135557693345e-04
! 0.15809900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999806064090e+00 5.183177492335e-04
! 0.15756200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000956727228e+00 5.148330231609e-04
! 0.15683600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000410001403e+00 5.164087243600e-04
! 0.15684900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999652085392e+00 5.130168555629e-04
! 0.15830500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999873709523e+00 5.065094330805e-04
! 0.15666500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000459674257e+00 5.099353817799e-04
! 0.15636300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999956312577e+00 5.037876387765e-04
! 0.15677300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.998749477627e+00 5.107988998437e-04
! 0.15757300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999050499062e+00 5.206254087501e-04
! 0.15687400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999326565739e+00 5.165335537206e-04
! 0.15563799
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999056430581e+00 5.045274101979e-04
! 0.15732400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000209151267e+00 5.106595047158e-04
! 0.15725000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999479235815e+00 5.155857727489e-04
! 0.15714701
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000359995200e+00 5.081507782038e-04
! 0.15643001
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000549768827e+00 5.185452259824e-04
! 0.15706600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999649803572e+00 5.165704064069e-04
! 0.15768801
