# 1 5.000000000000e+00 1.000000000000e+00
w       0 1.000000000000e+00
w       1 1.000000000000e+00
*       1 4.781188152175e+00 1.730288853197e+00
w       2 1.000000000000e+00
*       2 4.977373047960e+00 9.676215384518e-01
w       3 1.000000000000e+00
*       3 5.013967525453e+00 7.907455870587e-01
w       4 1.000000000000e+00
*       4 4.813164160221e+00 6.255109441415e-01
w       5 1.000000000000e+00
*       5 4.915510259914e+00 4.339231969601e-01
w       6 1.000000000000e+00
*       6 4.845850041321e+00 3.982671555491e-01
w       7 1.000000000000e+00
*       7 4.861638798291e+00 2.585192353634e-01
w       8 1.000000000000e+00
*       8 4.860698060546e+00 1.386818550102e-01
w       9 1.000000000000e+00
*       9 4.932069168186e+00 1.415691438003e-01
w      10 1.000000000000e+00
*      10 4.922375652186e+00 9.387377637382e-02
w      11 1.000000000000e+00
*      11 4.955863941885e+00 8.213498701169e-02
w      12 1.000000000000e+00
*      12 4.982513179150e+00 7.850947798501e-02
w      13 1.000000000000e+00
*      13 4.965719430293e+00 7.828259555890e-02
w      14 1.000000000000e+00
*      14 5.000484275959e+00 1.712966501435e-01
w      15 1.000000000000e+00
*      15 5.004674763510e+00 1.518775584961e-01
w      16 1.000000000000e+00
*      16 5.000776297606e+00 1.439493305379e-01
w      17 1.000000000000e+00
*      17 5.002516016693e+00 5.557505360407e-02
w      18 1.000000000000e+00
*      18 5.002153106857e+00 4.429858921857e-02
w      19 1.000000000000e+00
*      19 5.011722081403e+00 3.977598957369e-02
w      20 1.000000000000e+00
*      20 5.004941414997e+00 2.799299174569e-02
w      21 1.000000000000e+00
*      21 5.005023420611e+00 2.309724894537e-02
w      22 1.000000000000e+00
*      22 5.009689025378e+00 4.870100064974e-02
w      23 1.000000000000e+00
*      23 5.010278441273e+00 4.907593153568e-02
w      24 1.000000000000e+00
*      24 5.008612234995e+00 4.561541346989e-02
w      25 1.000000000000e+00
*      25 5.011059365605e+00 8.050243676618e-02
w      26 1.000000000000e+00
*      26 5.010876934164e+00 7.672354166075e-02
w      27 1.000000000000e+00
*      27 5.008463418846e+00 8.790097898887e-02
w      28 1.000000000000e+00
*      28 5.008384924921e+00 4.123082603944e-02
w      29 1.000000000000e+00
*      29 5.008921561396e+00 4.066682494527e-02
w      30 1.000000000000e+00
*      30 5.009555204105e+00 3.349354983221e-02
w      31 1.000000000000e+00
*      31 4.999400727384e+00 6.019509337575e-02
w      32 1.000000000000e+00
*      32 5.000917317349e+00 6.453444343795e-02
w      33 1.000000000000e+00
*      33 4.998356168231e+00 7.184788195782e-02
w      34 1.000000000000e+00
s      34 0
*      34 4.999816137869e+00 2.197058500346e-02
w      35 1.000000000000e+00
*      35 4.994322467857e+00 2.105534017860e-02
w      36 1.000000000000e+00
*      36 4.993162386517e+00 2.045332296044e-02
w      37 1.000000000000e+00
*      37 4.987738921734e+00 1.950382543354e-02
w      38 1.000000000000e+00
*      38 4.977689931249e+00 1.774525063417e-02
w      39 1.000000000000e+00
*      39 4.978233385393e+00 1.724556826275e-02
w      40 1.000000000000e+00
*      40 4.984619377176e+00 1.618609083609e-02
w      41 1.000000000000e+00
*      41 4.984591796417e+00 1.618607896958e-02
w      42 1.000000000000e+00
*      42 4.984561716893e+00 1.618288434360e-02
w      43 1.000000000000e+00
*      43 4.984296023788e+00 1.617331912726e-02
w      44 1.000000000000e+00
*      44 4.984571721031e+00 1.615628628145e-02
w      45 1.000000000000e+00
*      45 4.985689376209e+00 1.611171008734e-02
w      46 1.000000000000e+00
*      46 4.985511838886e+00 1.607466295994e-02
w      47 1.000000000000e+00
*      47 4.985222626086e+00 1.602359378245e-02
w      48 1.000000000000e+00
*      48 4.985557832812e+00 1.595717318182e-02
w      49 1.000000000000e+00
*      49 4.985734272156e+00 1.587562169572e-02
w      50 1.000000000000e+00
*      50 4.985962880933e+00 1.577607220138e-02
w      51 1.000000000000e+00
*      51 4.986598188344e+00 1.565236194196e-02
w      52 1.000000000000e+00
*      52 4.982799854363e+00 1.528948472530e-02
w      53 1.000000000000e+00
*      53 4.990024766692e+00 1.433024713272e-02
w      54 1.000000000000e+00
*      54 4.988272526396e+00 1.413459630450e-02
w      55 1.000000000000e+00
*      55 4.988043381797e+00 1.397641889541e-02
w      56 1.000000000000e+00
*      56 4.986329240290e+00 1.375168832824e-02
w      57 1.000000000000e+00
*      57 4.984991956219e+00 1.353371796530e-02
w      58 1.000000000000e+00
*      58 4.980392877432e+00 1.295797281787e-02
w      59 1.000000000000e+00
*      59 4.979551172198e+00 1.275019729236e-02
w      60 1.000000000000e+00
*      60 4.981306773301e+00 1.248589997409e-02
w      61 1.000000000000e+00
*      61 4.981319865512e+00 1.248589651021e-02
w      62 1.000000000000e+00
*      62 4.981371603379e+00 1.248438296473e-02
w      63 1.000000000000e+00
*      63 4.981509310341e+00 1.248011196588e-02
w      64 1.000000000000e+00
*      64 4.981599047444e+00 1.247266295431e-02
w      65 1.000000000000e+00
*      65 4.981757304682e+00 1.246052386272e-02
w      66 1.000000000000e+00
*      66 4.981999514644e+00 1.244243013983e-02
w      67 1.000000000000e+00
*      67 4.979655261975e+00 1.230963681407e-02
w      68 1.000000000000e+00
*      68 4.980422379526e+00 1.226837458523e-02
w      69 1.000000000000e+00
*      69 4.980265363727e+00 1.223099567119e-02
w      70 1.000000000000e+00
*      70 4.984212746070e+00 1.187339408863e-02
w      71 1.000000000000e+00
*      71 4.983982586276e+00 1.182217016030e-02
w      72 1.000000000000e+00
*      72 4.984975048783e+00 1.174253923351e-02
w      73 1.000000000000e+00
*      73 4.987935661427e+00 1.149091570295e-02
w      74 1.000000000000e+00
*      74 4.987872477986e+00 1.141709712195e-02
w      75 1.000000000000e+00
*      75 4.989331449098e+00 1.128789929021e-02
w      76 1.000000000000e+00
*      76 4.991553119977e+00 1.108877610457e-02
w      77 1.000000000000e+00
*      77 4.990133739018e+00 1.094613345324e-02
w      78 1.000000000000e+00
*      78 4.990486928189e+00 1.083791733335e-02
w      79 1.000000000000e+00
*      79 4.990418261883e+00 1.072384285454e-02
w      80 1.000000000000e+00
*      80 4.989370573877e+00 1.057628308166e-02
w      81 1.000000000000e+00
*      81 4.989355790712e+00 1.057627790174e-02
w      82 1.000000000000e+00
