# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.998926301737e+00 5.189345309544e-04
! 0.15720201
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000031120562e+00 5.088166150370e-04
! 0.15860701
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000969902200e+00 5.172677083650e-04
! 0.15621300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999293508931e+00 5.453122021935e-04
! 0.15872900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999996699490e+00 5.113202304411e-04
! 0.15834400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999508339205e+00 5.124193805003e-04
! 0.15693399
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999743120557e+00 4.856433949261e-04
! 0.15810800
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999798039967e+00 5.102233201245e-04
! 0.15908501
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000257437187e+00 5.100788149383e-04
! 0.15974399
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000742269381e+00 5.126393447801e-04
! 0.15951900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000917796852e+00 5.127940730384e-04
! 0.16499300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999943796609e+00 5.090657418840e-04
! 0.16456699
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000533878980e+00 5.193168870715e-04
! 0.16945900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000323123499e+00 5.083543688118e-04
! 0.16420799
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000324115697e+00 5.175348103372e-04
! 0.16626599
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999528309625e+00 5.148761883149e-04
! 0.16896100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000544098073e+00 5.094158782078e-04
! 0.16195101
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999942245615e+00 5.185474051223e-04
! 0.16338100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000338934336e+00 5.172721531640e-04
! 0.16266200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999216835531e+00 5.098471988666e-04
! 0.16301900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999868481764e+00 5.139586770577e-04
! 0.16862901
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999543034133e+00 5.193195852484e-04
! 0.17196000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999128640365e+00 5.090554498805e-04
! 0.16479900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000538372975e+00 5.219585930230e-04
! 0.16181500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000408671229e+00 5.156888840301e-04
! 0.15827700
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999318112391e+00 5.166293690192e-04
! 0.15658399
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000902636191e+00 5.081094303632e-04
! 0.15791599
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999781950807e+00 5.164291352470e-04
! 0.15788700
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999213131298e+00 5.143099062971e-04
! 0.15698799
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000555899251e+00 5.060434611284e-04
! 0.15914200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000593686154e+00 5.145856590889e-04
! 0.15861700
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999509081791e+00 5.222469379561e-04
! 0.15851399
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999928880504e+00 5.164934930219e-04
! 0.15632100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999806524132e+00 5.211063699333e-04
! 0.15801400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000966133962e+00 5.176266098551e-04
! 0.15677600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000414857139e+00 5.191632369614e-04
! 0.15962100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999621943839e+00 5.165590906440e-04
! 0.15881500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999871854343e+00 5.090738251189e-04
! 0.15584600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000464601964e+00 5.126463841230e-04
! 0.15686600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999963567270e+00 5.066850351179e-04
! 0.15698300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.998736458839e+00 5.133853966620e-04
! 0.15689300
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999042608525e+00 5.233568369458e-04
! 0.15861100
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999323578475e+00 5.194293084262e-04
! 0.15893599
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999047561415e+00 5.071578253646e-04
! 0.15774199
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000211988129e+00 5.134062899569e-04
! 0.15752301
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999476384113e+00 5.183850238354e-04
! 0.15832400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000363391965e+00 5.108002921879e-04
! 0.15646701
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000555610256e+00 5.213683889111e-04
! 0.15921099
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999646281684e+00 5.192691928075e-04
! 0.15795200
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999421199100e+00 5.161976207164e-04
! 0.15778500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999208807154e+00 5.181587049137e-04
! 0.15676400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999749926571e+00 5.169220318119e-04
! 0.15824500
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000294036830e+00 5.137539925683e-04
! 0.15793000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999198460587e+00 5.137744752104e-04
! 0.15639900
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000216877154e+00 4.980483039547e-04
! 0.15974000
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000125159484e+00 5.163402423167e-04
! 0.15709400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000279738159e+00 5.180821985458e-04
! 0.15719400
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 4.999686378586e+00 5.205523305851e-04
! 0.15885700
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000459493507e+00 5.207014133025e-04
! 0.15781499
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000279561070e+00 5.198265746890e-04
! 0.15764600
# 1 5.000000000000e+00 1.000000000000e+00
*  100000 5.000736866419e+00 5.121963970589e-04
! 0.15794601
